NAME:INTPTLAT,INTPTLONG                                                                                                               
Callahan County:32.29315,-99.372249                                                                                                                  
Cameron County:26.102923,-97.478958                                                                                                              
Camp County:32.974581,-94.979085                                                                                                                     
Carson County:35.405496,-101.355356                                                                                                                 
Cass County:33.083698,-94.357579                                                                                                                   
Castro County:34.533621,-102.258786                                                                                                                 
Chambers County:29.696374,-94.669445                                                                                                             
Cherokee County:31.843881,-95.156343                                                                                                               
Childress County:34.524624,-100.208166                                                                                                             
Clay County:33.785904,-98.212917                                                                                                                  
Cochran County:33.60844,-102.830449                                                                                                                   
Coke County:31.87711,-100.635231                                                                                                                   
Coleman County:31.914205,-99.346622                                                                                                               
Collin County:33.194532,-96.579444                                                                                                                
Collingsworth County:34.963358,-100.272135                                                                                                            
Colorado County:29.596296,-96.508935                                                                                                               
Comal County:29.805491,-98.260544                                                                                                                  
Comanche County:31.951645,-98.549617                                                                                                                 
Concho County:31.318883,-99.863649                                                                                                                  
Cooke County:33.639196,-97.210343                                                                                                                  
Coryell County:31.391177,-97.798022                                                                                                                
Cottle County:34.091906,-100.276442                                                                                                                  
Crane County:31.422796,-102.487774                                                                                                                   
Crockett County:30.717532,-101.404211                                                                                                                 
Crosby County:33.609144,-101.29871                                                                                                                   
Culberson County:31.445908,-104.526945                                                                                                               
Dallam County:36.28637,-102.59402                                                                                                                      
Dallas County:32.766987,-96.778424                                                                                                                 
Dawson County:32.742528,-101.948771                                                                                                                  
Deaf Smith County:34.940766,-102.607564                                                                                                             
Delta County:33.385933,-95.67335                                                                                                                      
Denton County:33.205132,-97.12114                                                                                                                 
DeWitt County:29.082346,-97.361654                                                                                                                   
Dickens County:33.615363,-100.787617                                                                                                                 
Dimmit County:28.423587,-99.765871                                                                                                                 
Donley County:34.955036,-100.815846                                                                                                                  
Duval County:27.681123,-98.497393                                                                                                                   
Eastland County:32.324645,-98.83656                                                                                                                 
Ector County:31.865301,-102.542507                                                                                                                  
Edwards County:29.985877,-100.307373                                                                                                                
Ellis County:32.346878,-96.79694                                                                                                                    
El Paso County:31.76648,-106.241424                                                                                                                 
Erath County:32.236661,-98.220507                                                                                                                  
Falls County:31.25193,-96.934127                                                                                                                    
Fannin County:33.591161,-96.104988                                                                                                                  
Fayette County:29.877886,-96.921231                                                                                                                 
Fisher County:32.740473,-100.40312                                                                                                                   
Floyd County:34.07373,-101.303274                                                                                                                      
Foard County:33.963306,-99.816828                                                                                                                    
Fort Bend County:29.526602,-95.771015                                                                                                              
Franklin County:33.175846,-95.219066                                                                                                                
Freestone County:31.701749,-96.144957                                                                                                              
Frio County:28.869334,-99.108788                                                                                                                    
Gaines County:32.743942,-102.631561                                                                                                                 
Galveston County:29.233453,-94.888456                                                                                                            
Garza County:33.183792,-101.301134                                                                                                                   
Gillespie County:30.325091,-98.941851                                                                                                               
Glasscock County:31.868006,-101.521494                                                                                                               
Goliad County:28.6607,-97.430415                                                                                                                    
Gonzales County:29.461912,-97.49192                                                                                                                 
Gray County:35.402542,-100.812374                                                                                                                    
Grayson County:33.624524,-96.675693                                                                                                               
Gregg County:32.486397,-94.816276                                                                                                                      
Grimes County:30.543231,-95.988082                                                                                                                 
Guadalupe County:29.583532,-97.946771                                                                                                                
Hale County:34.068436,-101.822888                                                                                                                     
Hall County:34.655623,-100.763893                                                                                                                  
Hamilton County:31.707342,-98.111756                                                                                                                 
Hansford County:36.272847,-101.35693                                                                                                                  
Hardeman County:34.289904,-99.745697                                                                                                                 
Hardin County:30.329648,-94.393178                                                                                                                  
Harris County:29.857273,-95.393037                                                                                                               
Harrison County:32.547991,-94.374434                                                                                                               
Hartley County:35.840244,-102.610047                                                                                                                
Haskell County:33.175964,-99.730774                                                                                                                 
Hays County:30.061225,-98.029267                                                                                                                     
Hemphill County:35.815956,-100.27921                                                                                                                
Henderson County:32.211633,-95.853418                                                                                                             
Hidalgo County:26.396384,-98.18099                                                                                                                
Hill County:31.982681,-97.130668                                                                                                                   
Hockley County:33.605932,-102.343398                                                                                                                  
Hood County:32.430149,-97.831677                                                                                                                    
Hopkins County:33.148967,-95.565434                                                                                                                
Houston County:31.323036,-95.4216                                                                                                                  
Howard County:32.30343,-101.438721                                                                                                                   
Hudspeth County:31.450868,-105.377549                                                                                                              
Hunt County:33.123308,-96.08423                                                                                                                   
Hutchinson County:35.837047,-101.362746                                                                                                              
Irion County:31.303424,-100.981304                                                                                                                   
Jack County:33.232161,-98.171176                                                                                                                     
Jackson County:28.959802,-96.58908                                                                                                                 
Jasper County:30.752932,-94.022294                                                                                                                 
Jeff Davis County:30.625357,-104.191873                                                                                                               
Jefferson County:29.854,-94.149331                                                                                                               
Jim Hogg County:27.053231,-98.747571                                                                                                                  
Jim Wells County:27.733516,-98.090814                                                                                                                 
Johnson County:32.379821,-97.364959                                                                                                                 
Jones County:32.743709,-99.87443                                                                                                                    
Karnes County:28.908996,-97.852205                                                                                                                  
Kaufman County:32.598944,-96.288377                                                                                                                 
Kendall County:29.943525,-98.709269                                                                                                                  
Kenedy County:26.890213,-97.591143                                                                                                             
Kent County:33.18478,-100.76972                                                                                                                      
Kerr County:30.059953,-99.353339                                                                                                                   
Kimble County:30.479472,-99.746396                                                                                                                   
King County:33.614268,-100.245345                                                                                                                     
Kinney County:29.347086,-100.4177                                                                                                                  
Kleberg County:27.438735,-97.66062                                                                                                               
Knox County:33.61189,-99.730356                                                                                                                      
Lamar County:33.667263,-95.570348                                                                                                                  
Lamb County:34.068861,-102.348018                                                                                                                   
Lampasas County:31.196731,-98.240889                                                                                                                 
La Salle County:28.351098,-99.096774                                                                                                                
Lavaca County:29.382578,-96.923633                                                                                                                   
Lee County:30.321498,-96.976823                                                                                                                     
Leon County:31.300493,-95.995622                                                                                                                   
Liberty County:30.158508,-94.844061                                                                                                               
Limestone County:31.547543,-96.593623                                                                                                               
Lipscomb County:36.2802,-100.272683                                                                                                                   
Live Oak County:28.351535,-98.126961                                                                                                             
Llano County:30.707584,-98.68469                                                                                                                   
Loving County:31.844936,-103.561229                                                                                                                 
Lubbock County:33.611469,-101.819944                                                                                                                  
Lynn County:33.178412,-101.818493                                                                                                                     
McCulloch County:31.205477,-99.359856                                                                                                              
McLennan County:31.549596,-97.201511                                                                                                              
McMullen County:28.384922,-98.578853                                                                                                              
Madison County:30.966878,-95.930372                                                                                                                 
Marion County:32.798182,-94.356853                                                                                                                 
Martin County:32.30983,-101.961836                                                                                                                   
Mason County:30.703916,-99.237302                                                                                                                     
Matagorda County:28.77476,-96.001532                                                                                                            
Maverick County:28.729787,-100.316678                                                                                                             
Medina County:29.353661,-99.111085                                                                                                                 
Menard County:30.885268,-99.858861                                                                                                                    
Midland County:31.814269,-102.002454                                                                                                                 
Milam County:30.791242,-96.984395                                                                                                                  
Mills County:31.494888,-98.594623                                                                                                                    
Mitchell County:32.304117,-100.924392                                                                                                                
Montague County:33.678356,-97.725014                                                                                                                 
Montgomery County:30.298801,-95.50295                                                                                                             
Moore County:35.835676,-101.890502                                                                                                                  
Morris County:33.116466,-94.731265                                                                                                                   
Motley County:34.057899,-100.793152                                                                                                                   
Nacogdoches County:31.62056,-94.62025                                                                                                              
Navarro County:32.048448,-96.476909                                                                                                              
Newton County:30.786718,-93.73925                                                                                                                   
Nolan County:32.312338,-100.418108                                                                                                                   
Nueces County:27.740032,-97.516214                                                                                                               
Ochiltree County:36.278744,-100.815864                                                                                                               
Oldham County:35.401921,-102.59762                                                                                                                  
Orange County:30.122323,-93.8941                                                                                                                   
Palo Pinto County:32.752204,-98.317967                                                                                                             
Panola County:32.163978,-94.305156                                                                                                                  
Parker County:32.777096,-97.805905                                                                                                                   
Parmer County:34.532163,-102.784853                                                                                                                  
Pecos County:30.773298,-102.718153                                                                                                                 
Polk County:30.784553,-94.837338                                                                                                                 
Potter County:35.398675,-101.893804                                                                                                                 
Presidio County:30.005891,-104.261619                                                                                                               
Rains County:32.87058,-95.79544                                                                                                                     
Randall County:34.962529,-101.895547                                                                                                               
Reagan County:31.375191,-101.514395                                                                                                                 
Real County:29.830097,-99.812549                                                                                                                     
Red River County:33.619625,-95.048429                                                                                                             
Reeves County:31.308366,-103.712706                                                                                                                
Refugio County:28.322116,-97.162472                                                                                                               
Roberts County:35.838596,-100.836682                                                                                                                  
Robertson County:31.025481,-96.514941                                                                                                              
Rockwall County:32.898677,-96.404402                                                                                                                
Runnels County:31.845119,-99.982715                                                                                                                 
Rusk County:32.109423,-94.756382                                                                                                                    
Sabine County:31.3433,-93.851913                                                                                                                   
San Augustine County:31.382449,-94.16318                                                                                                          
San Jacinto County:30.574388,-95.163136                                                                                                           
San Patricio County:28.011794,-97.517157                                                                                                           
San Saba County:31.155138,-98.819292                                                                                                                
Schleicher County:30.896233,-100.527216                                                                                                               
Scurry County:32.744353,-100.913346                                                                                                                  
Shackelford County:32.74382,-99.347005                                                                                                               
Shelby County:31.790139,-94.142579                                                                                                                
Sherman County:36.278593,-101.899265                                                                                                                   
Smith County:32.377016,-95.270041                                                                                                                  
Somervell County:32.218071,-97.769217                                                                                                                
Starr County:26.530903,-98.740235                                                                                                                  
Stephens County:32.738052,-98.839344                                                                                                               
Sterling County:31.835773,-101.054911                                                                                                                 
Stonewall County:33.17958,-100.253807                                                                                                                
Sutton County:30.522185,-100.513359                                                                                                                 
Swisher County:34.526319,-101.743865                                                                                                                
Tarrant County:32.772119,-97.291224                                                                                                               
Taylor County:32.297126,-99.89043                                                                                                                    
Terrell County:30.232343,-102.072513                                                                                                                   
Terry County:33.171229,-102.339284                                                                                                                   
Throckmorton County:33.170695,-99.205796                                                                                                             
Titus County:33.214599,-94.966783                                                                                                                  
Tom Green County:31.398823,-100.463788                                                                                                            
Travis County:30.239513,-97.69127                                                                                                                  
Trinity County:31.096675,-95.151687                                                                                                                
Tyler County:30.769295,-94.375656                                                                                                                   
Upshur County:32.735349,-94.941184                                                                                                                   
Upton County:31.353816,-102.041546                                                                                                                   
Uvalde County:29.350308,-99.768427                                                                                                                 
Val Verde County:29.875285,-101.143324                                                                                                             
Van Zandt County:32.558787,-95.836906                                                                                                              
Victoria County:28.79637,-96.971198                                                                                                                 
Walker County:30.743163,-95.569825                                                                                                                 
Waller County:30.01359,-95.982149                                                                                                                   
Ward County:31.513069,-103.105113                                                                                                                     
Washington County:30.215075,-96.410272                                                                                                             
Webb County:27.760799,-99.340752                                                                                                                  
Wharton County:29.27848,-96.229674                                                                                                                 
Wheeler County:35.392593,-100.253107                                                                                                                 
Wichita County:33.988212,-98.70801                                                                                                                  
Wilbarger County:34.08492,-99.24244                                                                                                                 
Willacy County:26.481861,-97.594731                                                                                                              
Williamson County:30.649082,-97.605065                                                                                                             
Wilson County:29.173883,-98.086734                                                                                                                  
Winkler County:31.832862,-103.054925                                                                                                                   
Wise County:33.219095,-97.653997                                                                                                                   
Wood County:32.783588,-95.382166                                                                                                                  
Yoakum County:33.162398,-102.832242                                                                                                                    
Young County:33.158778,-98.67839                                                                                                                    
Zapata County:26.996981,-99.182603                                                                                                                
Zavala County:28.864652,-99.75983                                                                                                                  
Beaver County:38.357535,-113.238948                                                                                                                 
Box Elder County:41.276061,-113.126226                                                                                                        
Cache County:41.734117,-111.745399                                                                                                                 
Carbon County:39.673284,-110.588484                                                                                                                
Daggett County:40.890099,-109.505785                                                                                                               
Davis County:41.037559,-112.201943                                                                                                                
Duchesne County:40.289393,-110.429584                                                                                                              
Emery County:39.009025,-110.7211                                                                                                                  
Garfield County:37.831664,-111.450908                                                                                                            
Grand County:38.974326,-109.57345                                                                                                                 
Iron County:37.909304,-113.30674                                                                                                                   
Juab County:39.71412,-112.790471                                                                                                                  
Kane County:37.275089,-111.815329                                                                                                              
Millard County:38.956744,-113.133092                                                                                                              
Morgan County:41.091027,-111.577885                                                                                                                  
Piute County:38.335881,-112.129375                                                                                                                  
Rich County:41.627598,-111.240227                                                                                                                 
Salt Lake County:40.667883,-111.92424                                                                                                             
San Juan County:37.602633,-109.791574                                                                                                          
Sanpete County:39.382531,-111.572883                                                                                                              
Sevier County:38.746824,-111.81193                                                                                                                 
Summit County:40.87206,-110.968486                                                                                                                
Tooele County:40.467753,-113.123979                                                                                                            
Uintah County:40.125887,-109.517748                                                                                                              
Utah County:40.120425,-111.668508                                                                                                               
Wasatch County:40.334884,-111.161568                                                                                                              
Washington County:37.262531,-113.4878                                                                                                               
Wayne County:38.25984,-110.990877                                                                                                                   
Weber County:41.270325,-111.876883                                                                                                                
Addison County:44.031248,-73.141581                                                                                                                
Bennington County:43.035325,-73.11146                                                                                                                
Caledonia County:44.468791,-72.112168                                                                                                               
Chittenden County:44.463329,-73.06941                                                                                                             
Essex County:44.724021,-71.732736                                                                                                                  
Franklin County:44.858964,-72.909402                                                                                                               
Grand Isle County:44.801787,-73.300759                                                                                                             
Lamoille County:44.603704,-72.638922                                                                                                                 
Orange County:44.003392,-72.369687                                                                                                                  
Orleans County:44.828442,-72.25163                                                                                                                 
Rutland County:43.580858,-73.038202                                                                                                                
Washington County:44.274988,-72.609514                                                                                                              
Windham County:42.995335,-72.721955                                                                                                                
Windsor County:43.572685,-72.598821                                                                                                                 
Accomack County:37.765944,-75.757807                                                                                                             
Albemarle County:38.024184,-78.553506                                                                                                                
Alleghany County:37.787905,-80.008669                                                                                                                
Amelia County:37.331927,-77.977462                                                                                                                     
Amherst County:37.629304,-79.154667                                                                                                                  
Appomattox County:37.370725,-78.81094                                                                                                                 
Arlington County:38.878337,-77.100703                                                                                                                    
Augusta County:38.171911,-79.147557                                                                                                                  
Bath County:38.068368,-79.731203                                                                                                                    
Bedford County:37.312257,-79.527223                                                                                                                
Bland County:37.130612,-81.125853                                                                                                                     
Botetourt County:37.565482,-79.797546                                                                                                               
Brunswick County:36.764204,-77.861483                                                                                                                
Buchanan County:37.26812,-82.038151                                                                                                                  
Buckingham County:37.573928,-78.529169                                                                                                               
Campbell County:37.210152,-79.095428                                                                                                                 
Caroline County:38.030319,-77.352348                                                                                                                 
Carroll County:36.731963,-80.727831                                                                                                                  
Charles City County:37.361054,-77.05417                                                                                                             
Charlotte County:37.009042,-78.658568                                                                                                                
Chesterfield County:37.378434,-77.585847                                                                                                            
Clarke County:39.115307,-77.990748                                                                                                                    
Craig County:37.473603,-80.231051                                                                                                                     
Culpeper County:38.48593,-77.956476                                                                                                                   
Cumberland County:37.520189,-78.252836                                                                                                                
Dickenson County:37.136701,-82.34922                                                                                                                  
Dinwiddie County:37.073498,-77.635492                                                                                                                
Essex County:37.93948,-76.941871                                                                                                                    
Fairfax County:38.82952,-77.273252                                                                                                                 
Fauquier County:38.744096,-77.8215                                                                                                                    
Floyd County:36.931433,-80.350266                                                                                                                     
Fluvanna County:37.830584,-78.283494                                                                                                                 
Franklin County:36.991186,-79.882715                                                                                                               
Frederick County:39.20366,-78.263829                                                                                                                 
Giles County:37.318072,-80.698321                                                                                                                    
